Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-12-31 00:28:00+00:00,88271.3203125,88271.3203125,88271.3203125,88271.3203125,12656640
2025-12-31 00:29:00+00:00,88300.28125,88300.28125,88300.28125,88300.28125,0
2025-12-31 00:30:00+00:00,88294.0859375,88294.0859375,88294.0859375,88294.0859375,5668864
2025-12-31 00:31:00+00:00,88271.078125,88271.078125,88271.078125,88271.078125,36376576
2025-12-31 00:32:00+00:00,88212.8046875,88212.8046875,88212.8046875,88212.8046875,14204928
2025-12-31 00:33:00+00:00,88196.328125,88196.328125,88196.328125,88196.328125,745472
2025-12-31 00:34:00+00:00,88233.8828125,88233.8828125,88233.8828125,88233.8828125,131567616
2025-12-31 00:35:00+00:00,88259.0703125,88259.0703125,88259.0703125,88259.0703125,0
2025-12-31 00:37:00+00:00,88242.078125,88242.078125,88242.078125,88242.078125,0
2025-12-31 00:38:00+00:00,88234.3515625,88234.3515625,88234.3515625,88234.3515625,2596864
2025-12-31 00:39:00+00:00,88247.171875,88247.171875,88247.171875,88247.171875,112721920
2025-12-31 00:40:00+00:00,88218.6796875,88218.6796875,88218.6796875,88218.6796875,0
2025-12-31 00:41:00+00:00,88240.96875,88240.96875,88240.96875,88240.96875,0
2025-12-31 00:42:00+00:00,88217.1328125,88217.1328125,88217.1328125,88217.1328125,4444160
2025-12-31 00:43:00+00:00,88243.859375,88243.859375,88243.859375,88243.859375,309325824
2025-12-31 00:44:00+00:00,88247.2890625,88247.2890625,88247.2890625,88247.2890625,0
2025-12-31 00:45:00+00:00,88239.9375,88239.9375,88239.9375,88239.9375,0
2025-12-31 00:46:00+00:00,88230.4765625,88230.4765625,88230.4765625,88230.4765625,252915712
2025-12-31 00:47:00+00:00,88208.9765625,88208.9765625,88208.9765625,88208.9765625,0
2025-12-31 00:48:00+00:00,88211.046875,88211.046875,88211.046875,88211.046875,0
2025-12-31 00:49:00+00:00,88197.3828125,88197.3828125,88197.3828125,88197.3828125,0
2025-12-31 00:50:00+00:00,88196.203125,88196.203125,88196.203125,88196.203125,1052672
2025-12-31 00:51:00+00:00,88200.8515625,88200.8515625,88200.8515625,88200.8515625,0
2025-12-31 00:52:00+00:00,88203.4609375,88203.4609375,88203.4609375,88203.4609375,0
2025-12-31 00:53:00+00:00,88199.3515625,88199.3515625,88199.3515625,88199.3515625,954368
2025-12-31 00:54:00+00:00,88164.1484375,88164.1484375,88164.1484375,88164.1484375,0
2025-12-31 00:55:00+00:00,88182.234375,88182.234375,88182.234375,88182.234375,0
2025-12-31 00:57:00+00:00,88165.234375,88165.234375,88165.234375,88165.234375,0
2025-12-31 00:59:00+00:00,88161.0546875,88161.0546875,88161.0546875,88161.0546875,0
2025-12-31 01:01:00+00:00,88148.671875,88148.671875,88148.671875,88148.671875,0
2025-12-31 01:02:00+00:00,88157.3671875,88157.3671875,88157.3671875,88157.3671875,100585472
2025-12-31 01:03:00+00:00,88171.9921875,88171.9921875,88171.9921875,88171.9921875,0
2025-12-31 01:04:00+00:00,88183.9296875,88183.9296875,88183.9296875,88183.9296875,35524608
2025-12-31 01:05:00+00:00,88186.390625,88186.390625,88186.390625,88186.390625,0
2025-12-31 01:06:00+00:00,88202.0546875,88202.0546875,88202.0546875,88202.0546875,2457600
2025-12-31 01:07:00+00:00,88178.765625,88178.765625,88178.765625,88178.765625,71958528
2025-12-31 01:08:00+00:00,88154.9609375,88154.9609375,88154.9609375,88154.9609375,0
2025-12-31 01:09:00+00:00,88130.375,88130.375,88130.375,88130.375,112062464
2025-12-31 01:10:00+00:00,88102.8125,88102.8125,88102.8125,88102.8125,260599808
2025-12-31 01:11:00+00:00,88085.4921875,88085.4921875,88085.4921875,88085.4921875,0
2025-12-31 01:13:00+00:00,88161.5234375,88161.5234375,88161.5234375,88161.5234375,0
2025-12-31 01:14:00+00:00,88203.296875,88203.296875,88203.296875,88203.296875,4882432
2025-12-31 01:15:00+00:00,88209.4921875,88209.4921875,88209.4921875,88209.4921875,5296128
2025-12-31 01:16:00+00:00,88233.5234375,88233.5234375,88233.5234375,88233.5234375,102334464
2025-12-31 01:17:00+00:00,88265.0234375,88265.0234375,88265.0234375,88265.0234375,3940352
2025-12-31 01:18:00+00:00,88318.484375,88318.484375,88318.484375,88318.484375,3571712
2025-12-31 01:19:00+00:00,88349.625,88349.625,88349.625,88349.625,0
2025-12-31 01:20:00+00:00,88486.609375,88486.609375,88486.609375,88486.609375,0
2025-12-31 01:22:00+00:00,88480.0703125,88480.0703125,88480.0703125,88480.0703125,177520640
2025-12-31 01:23:00+00:00,88509.0546875,88509.0546875,88509.0546875,88509.0546875,4542464
2025-12-31 01:24:00+00:00,88562.953125,88562.953125,88562.953125,88562.953125,112619520
2025-12-31 01:25:00+00:00,88561.875,88561.875,88561.875,88561.875,62943232
2025-12-31 01:26:00+00:00,88495.90625,88495.90625,88495.90625,88495.90625,17743872
2025-12-31 01:27:00+00:00,88499.4140625,88499.4140625,88499.4140625,88499.4140625,0
2025-12-31 01:28:00+00:00,88496.8671875,88496.8671875,88496.8671875,88496.8671875,0
2025-12-31 01:29:00+00:00,88482.5703125,88482.5703125,88482.5703125,88482.5703125,18243584
2025-12-31 01:30:00+00:00,88490.8671875,88490.8671875,88490.8671875,88490.8671875,0
2025-12-31 01:32:00+00:00,88545.703125,88545.703125,88545.703125,88545.703125,39399424
2025-12-31 01:33:00+00:00,88541.8671875,88541.8671875,88541.8671875,88541.8671875,23867392
2025-12-31 01:34:00+00:00,88557.6640625,88557.6640625,88557.6640625,88557.6640625,148426752
2025-12-31 01:35:00+00:00,88645.015625,88645.015625,88645.015625,88645.015625,115838976
2025-12-31 01:37:00+00:00,88600.8125,88600.8125,88600.8125,88600.8125,0
2025-12-31 01:38:00+00:00,88592.546875,88592.546875,88592.546875,88592.546875,4308992
2025-12-31 01:39:00+00:00,88583.9453125,88583.9453125,88583.9453125,88583.9453125,0
2025-12-31 01:40:00+00:00,88556.078125,88556.078125,88556.078125,88556.078125,313311232
2025-12-31 01:41:00+00:00,88568.015625,88568.015625,88568.015625,88568.015625,3805184
2025-12-31 01:42:00+00:00,88574.6953125,88574.6953125,88574.6953125,88574.6953125,0
2025-12-31 01:43:00+00:00,88638.6015625,88638.6015625,88638.6015625,88638.6015625,41512960
2025-12-31 01:44:00+00:00,88610.7578125,88610.7578125,88610.7578125,88610.7578125,5062656
2025-12-31 01:45:00+00:00,88627.90625,88627.90625,88627.90625,88627.90625,0
2025-12-31 01:47:00+00:00,88636.1796875,88636.1796875,88636.1796875,88636.1796875,0
2025-12-31 01:48:00+00:00,88633.28125,88633.28125,88633.28125,88633.28125,2572288
2025-12-31 01:49:00+00:00,88639.9609375,88639.9609375,88639.9609375,88639.9609375,11382784
2025-12-31 01:50:00+00:00,88639.7109375,88639.7109375,88639.7109375,88639.7109375,7651328
2025-12-31 01:51:00+00:00,88565.5,88565.5,88565.5,88565.5,101736448
2025-12-31 01:52:00+00:00,88621.3125,88621.3125,88621.3125,88621.3125,64221184
2025-12-31 01:53:00+00:00,88585.4609375,88585.4609375,88585.4609375,88585.4609375,0
2025-12-31 01:54:00+00:00,88585.4609375,88585.4609375,88585.4609375,88585.4609375,0
2025-12-31 01:56:00+00:00,88532.1796875,88532.1796875,88532.1796875,88532.1796875,16281600
2025-12-31 01:57:00+00:00,88521.46875,88521.46875,88521.46875,88521.46875,1888256
2025-12-31 01:58:00+00:00,88542.1796875,88542.1796875,88542.1796875,88542.1796875,0
2025-12-31 01:59:00+00:00,88552.8984375,88552.8984375,88552.8984375,88552.8984375,2850816
2025-12-31 02:01:00+00:00,88501.4921875,88501.4921875,88501.4921875,88501.4921875,0
2025-12-31 02:03:00+00:00,88500.2578125,88500.2578125,88500.2578125,88500.2578125,0
2025-12-31 02:04:00+00:00,88524.0859375,88524.0859375,88524.0859375,88524.0859375,295665664
2025-12-31 02:06:00+00:00,88539.6328125,88539.6328125,88539.6328125,88539.6328125,2109440
2025-12-31 02:07:00+00:00,88513.90625,88513.90625,88513.90625,88513.90625,10362880
2025-12-31 02:08:00+00:00,88509.515625,88509.515625,88509.515625,88509.515625,0
2025-12-31 02:09:00+00:00,88495.109375,88495.109375,88495.109375,88495.109375,0
2025-12-31 02:10:00+00:00,88492.6171875,88492.6171875,88492.6171875,88492.6171875,0
2025-12-31 02:11:00+00:00,88495.9453125,88495.9453125,88495.9453125,88495.9453125,0
2025-12-31 02:12:00+00:00,88514.765625,88514.765625,88514.765625,88514.765625,105459712
2025-12-31 02:13:00+00:00,88548.5546875,88548.5546875,88548.5546875,88548.5546875,156954624
2025-12-31 02:14:00+00:00,88568.265625,88568.265625,88568.265625,88568.265625,111988736
2025-12-31 02:15:00+00:00,88582.6953125,88582.6953125,88582.6953125,88582.6953125,0
2025-12-31 02:17:00+00:00,88583.34375,88583.34375,88583.34375,88583.34375,0
2025-12-31 02:18:00+00:00,88557.5078125,88557.5078125,88557.5078125,88557.5078125,14569472
2025-12-31 02:19:00+00:00,88560.4296875,88560.4296875,88560.4296875,88560.4296875,208941056
2025-12-31 02:20:00+00:00,88594.703125,88594.703125,88594.703125,88594.703125,102158336
2025-12-31 02:22:00+00:00,88589.8515625,88589.8515625,88589.8515625,88589.8515625,0
2025-12-31 02:23:00+00:00,88602.203125,88602.203125,88602.203125,88602.203125,103886848
2025-12-31 02:24:00+00:00,88600.59375,88600.59375,88600.59375,88600.59375,0
2025-12-31 02:25:00+00:00,88622.90625,88622.90625,88622.90625,88622.90625,74522624
2025-12-31 02:27:00+00:00,88585.6953125,88585.6953125,88585.6953125,88585.6953125,0
2025-12-31 02:28:00+00:00,88563.9375,88563.9375,88563.9375,88563.9375,214437888
2025-12-31 02:29:00+00:00,88556.703125,88556.703125,88556.703125,88556.703125,1998848
2025-12-31 02:30:00+00:00,88571.109375,88571.109375,88571.109375,88571.109375,0
2025-12-31 02:32:00+00:00,88579.578125,88579.578125,88579.578125,88579.578125,0
2025-12-31 02:33:00+00:00,88629.28125,88629.28125,88629.28125,88629.28125,1175552
2025-12-31 02:34:00+00:00,88607.9453125,88607.9453125,88607.9453125,88607.9453125,0
2025-12-31 02:35:00+00:00,88594.3203125,88594.3203125,88594.3203125,88594.3203125,0
2025-12-31 02:37:00+00:00,88620.96875,88620.96875,88620.96875,88620.96875,96485376
2025-12-31 02:38:00+00:00,88604.75,88604.75,88604.75,88604.75,105099264
2025-12-31 02:39:00+00:00,88593.859375,88593.859375,88593.859375,88593.859375,0
2025-12-31 02:40:00+00:00,88545.390625,88545.390625,88545.390625,88545.390625,0
2025-12-31 02:41:00+00:00,88492.7109375,88492.7109375,88492.7109375,88492.7109375,96538624
2025-12-31 02:42:00+00:00,88488.46875,88488.46875,88488.46875,88488.46875,0
2025-12-31 02:43:00+00:00,88493.171875,88493.171875,88493.171875,88493.171875,0
2025-12-31 02:44:00+00:00,88488.921875,88488.921875,88488.921875,88488.921875,1335296
2025-12-31 02:45:00+00:00,88492.1171875,88492.1171875,88492.1171875,88492.1171875,5332992
2025-12-31 02:46:00+00:00,88507.09375,88507.09375,88507.09375,88507.09375,16154624
2025-12-31 02:48:00+00:00,88555.4765625,88555.4765625,88555.4765625,88555.4765625,0
2025-12-31 02:49:00+00:00,88541.578125,88541.578125,88541.578125,88541.578125,0
2025-12-31 02:51:00+00:00,88437.21875,88437.21875,88437.21875,88437.21875,100118528
2025-12-31 02:52:00+00:00,88440.6796875,88440.6796875,88440.6796875,88440.6796875,0
2025-12-31 02:53:00+00:00,88494.8203125,88494.8203125,88494.8203125,88494.8203125,119963648
2025-12-31 02:54:00+00:00,88526.7578125,88526.7578125,88526.7578125,88526.7578125,0
2025-12-31 02:55:00+00:00,88594.546875,88594.546875,88594.546875,88594.546875,362385408
2025-12-31 02:56:00+00:00,88586.375,88586.375,88586.375,88586.375,0
2025-12-31 02:57:00+00:00,88590.4140625,88590.4140625,88590.4140625,88590.4140625,0
2025-12-31 02:58:00+00:00,88582.1171875,88582.1171875,88582.1171875,88582.1171875,0
2025-12-31 02:59:00+00:00,88585.5859375,88585.5859375,88585.5859375,88585.5859375,94797824
2025-12-31 03:01:00+00:00,88575.71875,88575.71875,88575.71875,88575.71875,0
2025-12-31 03:02:00+00:00,88619.8984375,88619.8984375,88619.8984375,88619.8984375,80855040
2025-12-31 03:03:00+00:00,88604.6484375,88604.6484375,88604.6484375,88604.6484375,0
2025-12-31 03:04:00+00:00,88602.3828125,88602.3828125,88602.3828125,88602.3828125,350015488
2025-12-31 03:05:00+00:00,88628.7265625,88628.7265625,88628.7265625,88628.7265625,0
2025-12-31 03:06:00+00:00,88635.90625,88635.90625,88635.90625,88635.90625,0
2025-12-31 03:08:00+00:00,88658.828125,88658.828125,88658.828125,88658.828125,0
2025-12-31 03:10:00+00:00,88665.6328125,88665.6328125,88665.6328125,88665.6328125,132722688
2025-12-31 03:12:00+00:00,88651.9765625,88651.9765625,88651.9765625,88651.9765625,0
2025-12-31 03:13:00+00:00,88665.9609375,88665.9609375,88665.9609375,88665.9609375,0
2025-12-31 03:14:00+00:00,88653.0234375,88653.0234375,88653.0234375,88653.0234375,7925760
2025-12-31 03:15:00+00:00,88654.6328125,88654.6328125,88654.6328125,88654.6328125,1150976
2025-12-31 03:16:00+00:00,88628.5078125,88628.5078125,88628.5078125,88628.5078125,0
2025-12-31 03:17:00+00:00,88556.1796875,88556.1796875,88556.1796875,88556.1796875,84410368
2025-12-31 03:18:00+00:00,88571.171875,88571.171875,88571.171875,88571.171875,0
2025-12-31 03:20:00+00:00,88530.90625,88530.90625,88530.90625,88530.90625,0
2025-12-31 03:21:00+00:00,88516.2265625,88516.2265625,88516.2265625,88516.2265625,0
2025-12-31 03:22:00+00:00,88470.625,88470.625,88470.625,88470.625,0
2025-12-31 03:24:00+00:00,88478.8515625,88478.8515625,88478.8515625,88478.8515625,0
2025-12-31 03:26:00+00:00,88474.484375,88474.484375,88474.484375,88474.484375,984449024
2025-12-31 03:27:00+00:00,88463.640625,88463.640625,88463.640625,88463.640625,0
2025-12-31 03:28:00+00:00,88439.2421875,88439.2421875,88439.2421875,88439.2421875,64843776
2025-12-31 03:29:00+00:00,88436.5234375,88436.5234375,88436.5234375,88436.5234375,1613824
2025-12-31 03:30:00+00:00,88438.53125,88438.53125,88438.53125,88438.53125,0
2025-12-31 03:31:00+00:00,88417.4609375,88417.4609375,88417.4609375,88417.4609375,0
2025-12-31 03:32:00+00:00,88435.5546875,88435.5546875,88435.5546875,88435.5546875,8921088
2025-12-31 03:34:00+00:00,88416.7265625,88416.7265625,88416.7265625,88416.7265625,92532736
2025-12-31 03:35:00+00:00,88382.25,88382.25,88382.25,88382.25,0
2025-12-31 03:36:00+00:00,88321.8984375,88321.8984375,88321.8984375,88321.8984375,0
2025-12-31 03:37:00+00:00,88316.875,88316.875,88316.875,88316.875,141271040
2025-12-31 03:38:00+00:00,88318.84375,88318.84375,88318.84375,88318.84375,319488
2025-12-31 03:39:00+00:00,88295.9453125,88295.9453125,88295.9453125,88295.9453125,82075648
2025-12-31 03:40:00+00:00,88289.765625,88289.765625,88289.765625,88289.765625,209801216
2025-12-31 03:41:00+00:00,88293.5859375,88293.5859375,88293.5859375,88293.5859375,11628544
2025-12-31 03:42:00+00:00,88300.171875,88300.171875,88300.171875,88300.171875,1986560
2025-12-31 03:44:00+00:00,88317.8203125,88317.8203125,88317.8203125,88317.8203125,0
2025-12-31 03:46:00+00:00,88343.953125,88343.953125,88343.953125,88343.953125,0
2025-12-31 03:47:00+00:00,88360.78125,88360.78125,88360.78125,88360.78125,0
2025-12-31 03:48:00+00:00,88352.0859375,88352.0859375,88352.0859375,88352.0859375,0
2025-12-31 03:49:00+00:00,88335.078125,88335.078125,88335.078125,88335.078125,0
2025-12-31 03:51:00+00:00,88349.6171875,88349.6171875,88349.6171875,88349.6171875,0
2025-12-31 03:52:00+00:00,88352.5859375,88352.5859375,88352.5859375,88352.5859375,0
2025-12-31 03:53:00+00:00,88366.8515625,88366.8515625,88366.8515625,88366.8515625,0
2025-12-31 03:54:00+00:00,88361.0078125,88361.0078125,88361.0078125,88361.0078125,147456
2025-12-31 03:55:00+00:00,88349.3125,88349.3125,88349.3125,88349.3125,0
2025-12-31 03:56:00+00:00,88349.640625,88349.640625,88349.640625,88349.640625,106868736
2025-12-31 03:58:00+00:00,88338.7890625,88338.7890625,88338.7890625,88338.7890625,13979648
2025-12-31 04:00:00+00:00,88342.203125,88342.203125,88342.203125,88342.203125,89817088
2025-12-31 04:01:00+00:00,88337.875,88337.875,88337.875,88337.875,0
2025-12-31 04:02:00+00:00,88326.90625,88326.90625,88326.90625,88326.90625,2826240
2025-12-31 04:03:00+00:00,88353.4921875,88353.4921875,88353.4921875,88353.4921875,95498240
2025-12-31 04:04:00+00:00,88349.640625,88349.640625,88349.640625,88349.640625,0
2025-12-31 04:05:00+00:00,88347.1640625,88347.1640625,88347.1640625,88347.1640625,0
2025-12-31 04:06:00+00:00,88365.640625,88365.640625,88365.640625,88365.640625,733184
2025-12-31 04:07:00+00:00,88347.90625,88347.90625,88347.90625,88347.90625,0
2025-12-31 04:08:00+00:00,88342.0859375,88342.0859375,88342.0859375,88342.0859375,2109440
2025-12-31 04:09:00+00:00,88334.953125,88334.953125,88334.953125,88334.953125,89624576
2025-12-31 04:10:00+00:00,88336.09375,88336.09375,88336.09375,88336.09375,0
2025-12-31 04:11:00+00:00,88325.546875,88325.546875,88325.546875,88325.546875,1654784
2025-12-31 04:13:00+00:00,88356.296875,88356.296875,88356.296875,88356.296875,5058560
2025-12-31 04:15:00+00:00,88370.6015625,88370.6015625,88370.6015625,88370.6015625,0
2025-12-31 04:16:00+00:00,88371.171875,88371.171875,88371.171875,88371.171875,0
2025-12-31 04:17:00+00:00,88371.171875,88371.171875,88371.171875,88371.171875,0
2025-12-31 04:18:00+00:00,88400.0,88400.0,88400.0,88400.0,55734272
2025-12-31 04:19:00+00:00,88397.2734375,88397.2734375,88397.2734375,88397.2734375,0
2025-12-31 04:20:00+00:00,88440.0234375,88440.0234375,88440.0234375,88440.0234375,96575488
2025-12-31 04:21:00+00:00,88394.5703125,88394.5703125,88394.5703125,88394.5703125,0
2025-12-31 04:22:00+00:00,88335.0390625,88335.0390625,88335.0390625,88335.0390625,279121920
2025-12-31 04:23:00+00:00,88365.0703125,88365.0703125,88365.0703125,88365.0703125,1236992
2025-12-31 04:24:00+00:00,88344.234375,88344.234375,88344.234375,88344.234375,0
2025-12-31 04:25:00+00:00,88333.7109375,88333.7109375,88333.7109375,88333.7109375,0
2025-12-31 04:27:00+00:00,88310.359375,88310.359375,88310.359375,88310.359375,90771456
2025-12-31 04:28:00+00:00,88286.234375,88286.234375,88286.234375,88286.234375,0
2025-12-31 04:29:00+00:00,88310.796875,88310.796875,88310.796875,88310.796875,0
2025-12-31 04:30:00+00:00,88326.875,88326.875,88326.875,88326.875,3041280
2025-12-31 04:31:00+00:00,88334.671875,88334.671875,88334.671875,88334.671875,0
2025-12-31 04:32:00+00:00,88325.828125,88325.828125,88325.828125,88325.828125,988895232
2025-12-31 04:33:00+00:00,88341.7109375,88341.7109375,88341.7109375,88341.7109375,0
2025-12-31 04:34:00+00:00,88339.9609375,88339.9609375,88339.9609375,88339.9609375,0
2025-12-31 04:35:00+00:00,88340.015625,88340.015625,88340.015625,88340.015625,1363968
2025-12-31 04:37:00+00:00,88337.28125,88337.28125,88337.28125,88337.28125,0
2025-12-31 04:38:00+00:00,88337.46875,88337.46875,88337.46875,88337.46875,98304
2025-12-31 04:39:00+00:00,88339.203125,88339.203125,88339.203125,88339.203125,729088
2025-12-31 04:40:00+00:00,88328.3359375,88328.3359375,88328.3359375,88328.3359375,0
2025-12-31 04:41:00+00:00,88320.0390625,88320.0390625,88320.0390625,88320.0390625,3649536
2025-12-31 04:43:00+00:00,88311.484375,88311.484375,88311.484375,88311.484375,0
2025-12-31 04:44:00+00:00,88292.90625,88292.90625,88292.90625,88292.90625,2318336
2025-12-31 04:45:00+00:00,88286.1875,88286.1875,88286.1875,88286.1875,0
2025-12-31 04:46:00+00:00,88263.2265625,88263.2265625,88263.2265625,88263.2265625,6668288
2025-12-31 04:48:00+00:00,88239.9140625,88239.9140625,88239.9140625,88239.9140625,5021696
2025-12-31 04:49:00+00:00,88244.0546875,88244.0546875,88244.0546875,88244.0546875,18276352
2025-12-31 04:51:00+00:00,88267.9296875,88267.9296875,88267.9296875,88267.9296875,0
2025-12-31 04:53:00+00:00,88280.9609375,88280.9609375,88280.9609375,88280.9609375,0
2025-12-31 04:54:00+00:00,88288.4140625,88288.4140625,88288.4140625,88288.4140625,102916096
2025-12-31 04:55:00+00:00,88273.015625,88273.015625,88273.015625,88273.015625,0
2025-12-31 04:56:00+00:00,88231.4296875,88231.4296875,88231.4296875,88231.4296875,100245504
2025-12-31 04:57:00+00:00,88240.421875,88240.421875,88240.421875,88240.421875,0
2025-12-31 04:58:00+00:00,88237.6640625,88237.6640625,88237.6640625,88237.6640625,0
2025-12-31 04:59:00+00:00,88229.0546875,88229.0546875,88229.0546875,88229.0546875,479232
2025-12-31 05:01:00+00:00,88239.765625,88239.765625,88239.765625,88239.765625,332451840
2025-12-31 05:03:00+00:00,88298.9921875,88298.9921875,88298.9921875,88298.9921875,0
2025-12-31 05:04:00+00:00,88306.546875,88306.546875,88306.546875,88306.546875,0
2025-12-31 05:05:00+00:00,88335.2109375,88335.2109375,88335.2109375,88335.2109375,27127808
2025-12-31 05:07:00+00:00,88332.2265625,88332.2265625,88332.2265625,88332.2265625,338587648
2025-12-31 05:08:00+00:00,88331.640625,88331.640625,88331.640625,88331.640625,643072
2025-12-31 05:09:00+00:00,88326.375,88326.375,88326.375,88326.375,0
2025-12-31 05:10:00+00:00,88318.1875,88318.1875,88318.1875,88318.1875,138141696
2025-12-31 05:11:00+00:00,88282.5,88282.5,88282.5,88282.5,94941184
2025-12-31 05:13:00+00:00,88295.890625,88295.890625,88295.890625,88295.890625,0
2025-12-31 05:15:00+00:00,88304.515625,88304.515625,88304.515625,88304.515625,6836224
2025-12-31 05:16:00+00:00,88306.5234375,88306.5234375,88306.5234375,88306.5234375,0
2025-12-31 05:17:00+00:00,88292.4765625,88292.4765625,88292.4765625,88292.4765625,1650688
2025-12-31 05:18:00+00:00,88288.328125,88288.328125,88288.328125,88288.328125,96645120
2025-12-31 05:19:00+00:00,88257.078125,88257.078125,88257.078125,88257.078125,0
2025-12-31 05:20:00+00:00,88249.625,88249.625,88249.625,88249.625,0
2025-12-31 05:22:00+00:00,88266.8046875,88266.8046875,88266.8046875,88266.8046875,0
2025-12-31 05:23:00+00:00,88285.8984375,88285.8984375,88285.8984375,88285.8984375,7200768
2025-12-31 05:25:00+00:00,88309.21875,88309.21875,88309.21875,88309.21875,44560384
2025-12-31 05:27:00+00:00,88328.40625,88328.40625,88328.40625,88328.40625,95158272
2025-12-31 05:28:00+00:00,88304.53125,88304.53125,88304.53125,88304.53125,0
2025-12-31 05:29:00+00:00,88307.6953125,88307.6953125,88307.6953125,88307.6953125,4984832
2025-12-31 05:30:00+00:00,88338.609375,88338.609375,88338.609375,88338.609375,0
2025-12-31 05:32:00+00:00,88359.1171875,88359.1171875,88359.1171875,88359.1171875,0
2025-12-31 05:33:00+00:00,88361.5546875,88361.5546875,88361.5546875,88361.5546875,101687296
2025-12-31 05:35:00+00:00,88355.28125,88355.28125,88355.28125,88355.28125,78483456
2025-12-31 05:37:00+00:00,88339.09375,88339.09375,88339.09375,88339.09375,0
2025-12-31 05:38:00+00:00,88330.296875,88330.296875,88330.296875,88330.296875,4620288
2025-12-31 05:39:00+00:00,88357.8671875,88357.8671875,88357.8671875,88357.8671875,5746688
2025-12-31 05:40:00+00:00,88353.7734375,88353.7734375,88353.7734375,88353.7734375,57294848
2025-12-31 05:41:00+00:00,88346.140625,88346.140625,88346.140625,88346.140625,0
2025-12-31 05:42:00+00:00,88361.6171875,88361.6171875,88361.6171875,88361.6171875,3424256
2025-12-31 05:44:00+00:00,88401.015625,88401.015625,88401.015625,88401.015625,358326272
2025-12-31 05:45:00+00:00,88408.390625,88408.390625,88408.390625,88408.390625,2822144
2025-12-31 05:46:00+00:00,88410.2109375,88410.2109375,88410.2109375,88410.2109375,0
2025-12-31 05:47:00+00:00,88413.234375,88413.234375,88413.234375,88413.234375,2985984
2025-12-31 05:48:00+00:00,88410.0078125,88410.0078125,88410.0078125,88410.0078125,1859584
2025-12-31 05:49:00+00:00,88395.6328125,88395.6328125,88395.6328125,88395.6328125,0
2025-12-31 05:51:00+00:00,88385.1875,88385.1875,88385.1875,88385.1875,0
2025-12-31 05:52:00+00:00,88370.53125,88370.53125,88370.53125,88370.53125,0
2025-12-31 05:53:00+00:00,88339.9140625,88339.9140625,88339.9140625,88339.9140625,10010624
2025-12-31 05:55:00+00:00,88362.8125,88362.8125,88362.8125,88362.8125,0
2025-12-31 05:56:00+00:00,88375.8359375,88375.8359375,88375.8359375,88375.8359375,8142848
2025-12-31 05:57:00+00:00,88363.84375,88363.84375,88363.84375,88363.84375,0
2025-12-31 05:58:00+00:00,88343.5625,88343.5625,88343.5625,88343.5625,430682112
